10288
6578	94	0
26021	219	0
25486	94	0
14762	159	0
13121	94	0
21932	446	0
10163	663	0
22259	94	0
24462	663	0
21420	94	0
22389	94	0
23674	865	0
12122	446	0
25343	79	0
5006	94	0
2471	94	0
4994	621	0
7653	94	0
16395	94	0
12802	855	0
11004	865	0
743	673	0
25152	94	0
19869	94	0
23344	865	0
776	94	0
25347	574	0
24716	673	0
18196	94	0
3213	673	0
19882	94	0
23898	88	0
5488	94	0
23986	877	0
14843	94	0
270	94	0
6075	862	0
18327	94	0
25813	663	0
10993	663	0
19875	94	0
14670	94	0
7308	865	0
3371	94	0
11628	94	0
24282	94	0
5055	487	0
23850	16	0
1522	875	0
17078	865	0
20100	88	0
6073	94	0
24249	94	0
14275	487	0
14565	94	0
2952	94	0
23995	574	0
7360	57	0
13555	865	0
4797	94	0
2190	621	0
7684	94	0
958	94	0
15367	94	0
17313	211	0
3318	94	0
25632	446	0
25559	574	0
4554	94	0
280	94	0
8051	94	0
12140	94	0
10695	683	0
19142	94	0
24243	865	0
24667	219	0
10176	219	0
9909	446	0
25473	865	0
22998	888	0
18063	865	0
23528	219	0
5115	94	0
20987	88	0
4717	94	0
20033	302	0
6621	219	0
6787	673	0
15151	164	0
25368	219	0
23943	857	0
20006	865	0
22700	159	0
375	673	0
14358	94	0
7150	222	0
22452	446	0
25942	865	0
19462	94	0
8325	94	0
19000	219	0
8006	94	0
25699	865	0
25734	159	0
5122	94	0
12654	94	0
13320	470	0
1569	673	0
20647	885	0
20284	94	0
7657	159	0
23730	94	0
25873	219	0
8065	219	0
24642	865	0
6837	287	0
20470	94	0
18207	94	0
8109	94	0
6259	736	0
7179	94	0
10406	487	0
7467	183	0
9409	865	0
15051	94	0
22752	94	0
8013	94	0
23214	888	0
2618	159	0
4412	94	0
11307	94	0
24541	639	0
24949	574	0
20011	219	0
3691	123	0
3332	94	0
23745	183	0
21808	211	0
11360	94	0
14880	865	0
20633	94	0
15382	94	0
25174	865	0
7504	487	0
18200	865	0
20884	865	0
10738	94	0
17031	219	0
1169	94	0
4489	673	0
25812	673	0
14797	221	0
24877	865	0
19207	94	0
6497	219	0
6152	446	0
20268	446	0
25255	865	0
19978	183	0
8134	94	0
24360	351	0
17521	472	0
8653	94	0
22889	88	0
17641	94	0
3977	94	0
12364	875	0
17609	865	0
24346	219	0
24700	91	0
22399	736	0
18527	94	0
10423	94	0
17371	487	0
3331	94	0
174	94	0
24255	221	0
2237	94	0
1316	94	0
13623	673	0
10937	446	0
10333	888	0
10541	219	0
1048	487	0
4984	472	0
18495	94	0
19629	287	0
16161	219	0
18931	94	0
21715	91	0
23985	94	0
15830	219	0
6016	487	0
13861	865	0
17085	219	0
5601	94	0
7728	66	0
23779	94	0
12139	865	0
3612	94	0
15977	219	0
23747	219	0
20183	487	0
26024	219	0
10278	94	0
8957	865	0
571	94	0
2362	226	0
9714	94	0
20901	487	0
9064	487	0
25984	219	0
4729	94	0
22176	94	0
7470	94	0
23574	865	0
24020	94	0
16896	487	0
4424	64	0
24490	219	0
4722	94	0
5404	79	0
1274	94	0
9655	673	0
13022	875	0
581	94	0
9263	94	0
25154	94	0
25429	877	0
3368	446	0
13370	865	0
16964	663	0
19482	211	0
15598	487	0
8551	94	0
10649	94	0
23719	663	0
25422	287	0
21771	219	0
25009	639	0
17023	865	0
7773	67	0
4826	94	0
21201	683	0
126	94	0
